"","incident_case_id","date","clearance_code_inc_type","pgpd_reporting_area","pgpd_sector","pgpd_beat","street_number","street_name","latitude","longitude","location"
"14861","PP24010300000607","01/03/2024","ACCIDENT",225,"B","B3",NA,"RIVERDALE RD EB / 61ST PL",38.96047781408,-76.9125546962,"(38.96047781407833,-76.91255469620228)"
"14862","PP24010300000656","01/03/2024","THEFT FROM AUTO",416,"TRU","H2","1400 BLOCK","PACIFIC AVE",38.8695987314,-76.92042869329,"(38.86959873139858,-76.92042869329453)"
"14863","PP24010300000704","01/03/2024","THEFT FROM AUTO",104,"TRU","A7","2100 BLOCK","METZEROTT RD",39.00345672667,-76.97325010598,"(39.003456726670265,-76.97325010597706)"
"14864","PP24010300000745","01/03/2024","THEFT FROM AUTO",235,"B","B4","6700 BLOCK","PATTERSON ST",38.95982164145,-76.90008753538,"(38.95982164144516,-76.90008753538132)"
"14865","PP24010300000772","01/03/2024","THEFT FROM AUTO",105,"TRU","A7","2500 BLOCK","HUGHES RD",39.00739373267,-76.96406377852,"(39.00739373266697,-76.96406377851963)"
"14866","PP24010300000833","01/03/2024","ACCIDENT",839,"D","D5",NA,NA,38.96441480517,-76.85842093825,"(38.964414805173874,-76.8584209382534)"
"14867","PP24010300000951","01/03/2024","B & E, RESIDENTIAL",405,"H","H3","6500 BLOCK","RONALD RD",38.87320764363,-76.89483819902,"(38.87320764362812,-76.89483819901943)"
"14868","PP24010300000974","01/03/2024","ACCIDENT",707,"E","E4",NA,"WESTPHALIA RD / RITCHIE MARLBORO RD",38.84597672522,-76.81248928607,"(38.84597672522068,-76.8124892860651)"
"14869","PP24010300001066","01/03/2024","ACCIDENT WITH IMPOUND",405,"H","H3",NA,"WALKER MILL RD EB / PINE GROVE RD",38.86894255877,-76.89090119302,"(38.86894255876541,-76.89090119302273)"
"14870","PP24010300001101","01/03/2024","ASSAULT",724,"F","F5","11500 BLOCK","WILLIAM BEANES RD",38.81185606122,-76.80691185594,"(38.81185606122017,-76.80691185593605)"
"14871","PP24010300001233","01/03/2024","ACCIDENT",157,"A","A7",NA,"RUATAN ST / NEW HAMPSHIRE AVE NB",38.99919164181,-76.98309260607,"(38.999191641807556,-76.98309260606766)"
"14872","PP24010300001328","01/03/2024","ACCIDENT WITH IMPOUND",846,"D","D6",NA,"MARTIN LUTHER KING JUNIOR HWY EB / 92ND AVE",38.94341747463,-76.84956268966,"(38.943417474627495,-76.84956268966198)"
"14873","PP24010300001386","01/03/2024","ACCIDENT",858,"E","E2",NA,"LOTTSFORD RD EB / HARRY S TRUMAN DR N",38.89748580754,-76.8423448652,"(38.89748580753803,-76.8423448652029)"
"14874","PP24010300001393","01/03/2024","THEFT FROM AUTO",624,"TRU","F2","8800 BLOCK","MIMOSA AVE",38.768220976,-76.89451010525,"(38.768220975995064,-76.89451010525227)"
"14875","PP24010300001449","01/03/2024","THEFT FROM AUTO",724,"F","F5","7300 BLOCK","TOURS DR",38.79217106104,-76.78886727989,"(38.79217106103897,-76.7888672798872)"
"14876","PP24010300001523","01/03/2024","ASSAULT",3130,"G","G7","8700 BLOCK","CENTRAL AV",38.89092414081,-76.85448394716,"(38.89092414081097,-76.85448394715786)"
"14877","PP24010300001646","01/03/2024","THEFT",721,"K","K4","6100 BLOCK","ALLENTOWN RD SB",38.80529439449,-76.90566495061,"(38.8052943944931,-76.90566495060921)"
"14878","PP24010300001650","01/03/2024","AUTO, STOLEN",859,"E","E2","10200 BLOCK","LAKE ARBOR WAY",38.90535980463,-76.83020578325,"(38.90535980463028,-76.83020578324795)"
"14879","PP24010300001725","01/03/2024","ACCIDENT",313,"G","G4","1700 BLOCK","CAP BELT OL A HWY NB",38.91749888659,-76.85153119266,"(38.917498886585236,-76.85153119266033)"
"14880","PP24010300001764","01/03/2024","ACCIDENT",512,"J","J2",NA,"WHEELER RD / OWENS RD",38.81710539758,-76.96406377852,"(38.817105397582054,-76.96406377851963)"
"14881","PP24010300001766","01/03/2024","ACCIDENT",656,"J","J5","6200 BLOCK","OXON HILL RD SB",38.80463822186,-76.98538920283,"(38.80463822185993,-76.98538920283318)"
"14882","PP24010300001914","01/03/2024","THEFT FROM AUTO",847,"D","D6","11200 BLOCK","OLD YORK RD",38.92045164108,-76.8111769408,"(38.920451641082764,-76.81117694079876)"
"14883","PP24010300001916","01/03/2024","ACCIDENT WITH IMPOUND",916,"C","C4","12600 BLOCK","BRICKYARD BLVD",39.06448023021,-76.88007444143,"(39.06448023021221,-76.88007444143295)"
"14884","PP24010300001942","01/03/2024","ACCIDENT WITH IMPOUND",3130,"G","G7","700 BLOCK","BRIGHTSEAT RD SB",38.90043856204,-76.85514010489,"(38.90043856203556,-76.85514010488987)"
"14885","PP24010300001990","01/03/2024","ACCIDENT",887,"D","D1",NA,"GOOD LUCK RD EB / PALAMAR DR",38.98574022949,-76.83906403184,"(38.98574022948742,-76.83906403183937)"
"14886","PP24010300002113","01/03/2024","ACCIDENT",104,"A","A7",NA,"RIGGS RD / METZEROTT RD",39.0031286478,-76.97193777561,"(39.00312864780426,-76.97193777561188)"
"14887","PP24010300002215","01/03/2024","ROBBERY, OTHER",113,"A","A3","1400 BLOCK","UNIVERSITY BLVD EB",38.98574022949,-76.98440495133,"(38.98574022948742,-76.984404951334)"
"14888","PP24010300002265","01/03/2024","ROBBERY, VEHICLE",131,"A","A2","6000 BLOCK","RIGGS RD NB",38.96310247481,-76.99096661806,"(38.96310247480869,-76.99096661806107)"
"14889","PP24010300002339","01/03/2024","THEFT",827,"D","D2","10500 BLOCK","GREENBELT RD EB",38.98934914172,-76.82331602275,"(38.98934914171696,-76.82331602275372)"
"14890","PP24010300002362","01/03/2024","THEFT FROM AUTO",408,"H","H1","800 BLOCK","ELFIN AVE",38.87878505886,-76.92141294479,"(38.87878505885601,-76.9214129447937)"
"14891","PP24010300002405","01/03/2024","ACCIDENT WITH IMPOUND",175,"A","A5","3600 BLOCK","DEAN DR",38.97425730526,-76.95914253592,"(38.97425730526447,-76.95914253592491)"
"14892","PP24010400000220","01/04/2024","AUTO, STOLEN",634,"F","F4","6700 BLOCK","SWEET SHRUB CT",38.73902155459,-76.89090119302,"(38.73902155458927,-76.89090119302273)"
"14893","PP24010400000286","01/04/2024","AUTO, STOLEN & RECOVERED",738,"F","F5","10900 BLOCK","TIMBERLINE DR",38.74525514245,-76.81905095279,"(38.74525514245033,-76.81905095279217)"
"14894","PP24010400000366","01/04/2024","THEFT FROM AUTO",701,"E","E3","200 BLOCK","HARRY S TRUMAN DR SB",38.88698714972,-76.83742360771,"(38.886987149715424,-76.83742360770702)"
"14895","PP24010400000374","01/04/2024","AUTO, STOLEN",625,"W","W1","900 BLOCK","OTHMAN DR",38.72950714827,-77.0227907002,"(38.72950714826584,-77.02279070019722)"
"14896","PP24010400000392","01/04/2024","ACCIDENT WITH IMPOUND",744,"F","F6","12900 BLOCK","CROOM RD",38.71244680882,-76.7458883673,"(38.712446808815,-76.74588836729527)"
"14897","PP24010400000461","01/04/2024","THEFT FROM AUTO",313,"G","G4","500 BLOCK","SPECTATOR AVE",38.89715772867,-76.86629495025,"(38.89715772867203,-76.86629495024681)"
"14898","PP24010400000470","01/04/2024","AUTO, STOLEN",924,"C","C3","4600 BLOCK","OLYMPIA AVE",39.0470918119,-76.91091427207,"(39.04709181189537,-76.91091427206993)"
"14899","PP24010400000514","01/04/2024","ACCIDENT WITH IMPOUND",613,"J","J6","2300 BLOCK","TUCKER RD",38.77478264272,-76.97160969675,"(38.77478264272213,-76.97160969674587)"
"14900","PP24010400000685","01/04/2024","AUTO, STOLEN",705,"E","E5","100 BLOCK","CRAIN HWY SE",38.88895563781,-76.71996977925,"(38.888955637812614,-76.719969779253)"
"14901","PP24010400000702","01/04/2024","AUTO, STOLEN",856,"E","E2","9500 BLOCK","RUBY LOCKHART BLVD",38.91848313808,-76.84004828334,"(38.91848313808441,-76.84004828333855)"
"14902","PP24010400000711","01/04/2024","ACCIDENT WITH IMPOUND",644,"W","W5","16300 BLOCK","GARDNER RD",38.66323430836,-76.93322394788,"(38.66323430836201,-76.93322394788265)"
"14903","PP24010400000729","01/04/2024","ACCIDENT",413,"H","H7",NA,"RITCHIE MARLBORO RD EB / HAMPTON PARK BLVD",38.86927063763,-76.85054694116,"(38.869270637631416,-76.85054694116116)"
"14904","PP24010400000791","01/04/2024","THEFT FROM AUTO",856,"E","E2","9500 BLOCK","RUBY LOCKHART BLVD",38.91749888659,-76.8413606137,"(38.917498886585236,-76.84136061370373)"
"14905","PP24010400000834","01/04/2024","ROBBERY, RESIDENTIAL",418,"H","H6","3000 BLOCK","DONNELL DR NB",38.84892947972,-76.8833552748,"(38.84892947971821,-76.88335527479649)"
"14906","PP24010400000882","01/04/2024","THEFT",443,"TRU","K4","4400 BLOCK","TELFAIR BLVD",38.8305568099,-76.91222661734,"(38.83055680990219,-76.91222661733627)"
"14907","PP24010400000883","01/04/2024","B & E, COMMERCIAL",837,"D","D1","9400 BLOCK","LANHAM SEVERN RD",38.97261689603,-76.8462818563,"(38.97261689603329,-76.84628185629845)"
"14908","PP24010400000910","01/04/2024","THEFT FROM AUTO",859,"TRU","E2","10200 BLOCK","LAKE ARBOR WAY EB",38.9047036469,-76.83086194098,"(38.90470364689827,-76.83086194097996)"
"14909","PP24010400000971","01/04/2024","ACCIDENT",858,"E","E2",NA,"MCCORMICK DR / LANDOVER RD EB",38.91618655622,-76.84496952593,"(38.916186556220055,-76.84496952593327)"
"14910","PP24010400000979","01/04/2024","THEFT FROM AUTO",628,"TRU","W4","11400 BLOCK","GLISSADE DR",38.73245988786,-76.9535651058,"(38.732459887862206,-76.95356510579586)"
"14911","PP24010400001096","01/04/2024","AUTO, STOLEN",840,"TRU","D6","5600 BLOCK","WHITFIELD CHAPEL RD",38.96113397181,-76.85743670166,"(38.96113397181034,-76.85743670165539)"
"14912","PP24010400001112","01/04/2024","THEFT FROM AUTO",825,"D","D1","8100 BLOCK","GOOD LUCK RD",38.98311555386,-76.86498260498,"(38.983115553855896,-76.86498260498047)"
"14913","PP24010400001179","01/04/2024","AUTO, STOLEN",206,"B","B63","4300 BLOCK","HARTWICK RD",38.98016281426,-76.94208219647,"(38.98016281425953,-76.94208219647408)"
"14914","PP24010400001198","01/04/2024","THEFT FROM AUTO",524,"J","J1","5100 BLOCK","INDIAN HEAD HWY SB",38.81808964908,-77.00376185775,"(38.81808964908123,-77.00376185774803)"
"14915","PP24010400001295","01/04/2024","AUTO, STOLEN",6010,"TRU","J41","200 BLOCK","AMERICAN WAY",38.78364089131,-77.01426053047,"(38.78364089131355,-77.0142605304718)"
"14916","PP24010400001323","01/04/2024","ACCIDENT",622,"F","F1",NA,"STEED RD / PISCATAWAY RD",38.75181680918,-76.92699036002,"(38.7518168091774,-76.92699036002159)"
"14917","PP24010400001330","01/04/2024","THEFT FROM AUTO",917,"TRU","C2","12600 BLOCK","BEAR CREEK TER",39.06546448171,-76.93289586902,"(39.06546448171139,-76.93289586901665)"
"14918","PP24010400001344","01/04/2024","ACCIDENT",407,"G","G7","8800 BLOCK","HAMPTON MALL DR N",38.88928373158,-76.85317161679,"(38.88928373157978,-76.85317161679268)"
"14919","PP24010400001376","01/04/2024","THEFT FROM AUTO",332,"G","G5","3100 BLOCK","75TH AVE",38.92963798344,-76.88499569893,"(38.92963798344135,-76.88499569892883)"
"14920","PP24010400001429","01/04/2024","THEFT FROM AUTO",858,"E","E2","8800 BLOCK","LOTTSFORD RD WB",38.89682964981,-76.84365719557,"(38.89682964980602,-76.84365719556808)"
"14921","PP24010400001464","01/04/2024","THEFT",441,"H","H2","5800 BLOCK","SILVER HILL RD SB",38.85713155568,-76.90632110834,"(38.85713155567646,-76.90632110834122)"
"14922","PP24010400001467","01/04/2024","THEFT",841,"TRU","D6","5700 BLOCK","ELLERBIE ST",38.96310247481,-76.84267294407,"(38.96310247480869,-76.84267294406891)"
"14923","PP24010400001474","01/04/2024","THEFT",940,"C","C1","5600 BLOCK","SUNNYSIDE AVE WB",39.02346980572,-76.90993003547,"(39.02346980571747,-76.90993003547192)"
"14924","PP24010400001509","01/04/2024","AUTO, STOLEN",103,"TRU","B7","9300 BLOCK","CHERRY HILL RD",39.01690813899,-76.93978561461,"(39.0169081389904,-76.93978561460972)"
"14925","PP24010400001511","01/04/2024","THEFT",886,"TRU","D1","8500 BLOCK","GREENBELT RD EB",38.99131764472,-76.85907711089,"(38.99131764471531,-76.85907711088657)"
"14926","PP24010400001588","01/04/2024","ACCIDENT",655,"W","W4","1300 BLOCK","FILLMORE RD",38.70883789659,-76.98538920283,"(38.708837896585464,-76.98538920283318)"
"14927","PP24010400001703","01/04/2024","ACCIDENT",405,"H","H3","6800 BLOCK","PAINTER TER",38.87714464962,-76.88893269002,"(38.877144649624825,-76.88893269002438)"
"14928","PP24010400001731","01/04/2024","ACCIDENT",505,"K","K1",NA,"SAINT BARNABAS RD NB / KERNAL LN",38.82104238868,-76.95651786029,"(38.8210423886776,-76.95651786029339)"
"14929","PP24010400001876","01/04/2024","ACCIDENT WITH IMPOUND",926,"C","C1",NA,"OLD BALTIMORE PIKE NB / AMMENDALE RD",39.04873222113,-76.89057311416,"(39.048732221126556,-76.89057311415672)"
"14930","PP24010400002077","01/04/2024","THEFT",314,"G","G4","7000 BLOCK","MARTIN LUTHER KING JUNIOR HWY EB",38.91421805322,-76.88368336856,"(38.9142180532217,-76.88368336856365)"
"14931","PP24010400002186","01/04/2024","ASSAULT",329,"G","G2","6500 BLOCK","LOWLAND DR",38.90339131653,-76.89385394752,"(38.90339131653309,-76.89385394752026)"
"14932","PP24010400002397","01/04/2024","THEFT",304,"G","G3","4700 BLOCK","LEROY GORHAM DR",38.90732830763,-76.92469377816,"(38.90732830762863,-76.92469377815723)"
"14933","PP24010400002431","01/04/2024","THEFT FROM AUTO",904,"C","C5","8800 BLOCK","HUNTING LN",39.08154055476,-76.85382777452,"(39.08154055476189,-76.85382777452469)"
"14934","PP24010400000047","01/04/2024","B & E, COMMERCIAL",726,"F","F5","6300 BLOCK","ROBERT CRAIN HWY",38.80234164,-76.75277811289,"(38.802341639995575,-76.75277811288834)"
"14935","PP24010400000123","01/04/2024","THEFT",429,"K","K2","3200 BLOCK","BRANCH AVE NB",38.84892947972,-76.95323702693,"(38.84892947971821,-76.95323702692986)"
"14936","PP24010400000242","01/04/2024","B & E, COMMERCIAL",624,"F","F2","8900 BLOCK","WOODYARD RD SB",38.76756480336,-76.89188544452,"(38.76756480336189,-76.8918854445219)"
"14937","PP24010400000327","01/04/2024","THEFT FROM AUTO",629,"W","W4","10500 BLOCK","CEDARWOOD LN",38.74558322132,-76.96439185739,"(38.74558322131634,-76.96439185738564)"
"14938","PP24010400000338","01/04/2024","THEFT FROM AUTO",243,"B","B2","3600 BLOCK","55TH AVE",38.93652772903,-76.92436569929,"(38.936527729034424,-76.92436569929123)"
"14939","PP24010400000364","01/04/2024","AUTO, STOLEN",428,"K","K4","4400 BLOCK","RENA RD",38.83022873104,-76.8794182837,"(38.830228731036186,-76.87941828370094)"
"14940","PP24010400000388","01/04/2024","ROBBERY, OTHER",656,"J","J5","6000 BLOCK","OXON HILL RD SB",38.80496631563,-76.97882753611,"(38.8049663156271,-76.97882753610611)"
"14941","PP24010400000419","01/04/2024","THEFT FROM AUTO",278,"B","B12","6300 BLOCK","ANNAPOLIS RD EB",38.93849623203,-76.9096019417,"(38.938496232032776,-76.90960194170475)"
"14942","PP24010400000426","01/04/2024","ROBBERY, OTHER",656,"J","J5","6100 BLOCK","OXON HILL RD SB",38.80463822186,-76.9837487787,"(38.80463822185993,-76.98374877870083)"
"14943","PP24010400000432","01/04/2024","ACCIDENT WITH IMPOUND",411,"H","H3","5900 BLOCK","SILVER HILL RD NB",38.85647539794,-76.90435260534,"(38.85647539794445,-76.90435260534286)"
"14944","PP24010400000466","01/04/2024","ROBBERY, VEHICLE",424,"H","H6","4000 BLOCK","SUIT RD",38.83482189476,-76.87777785957,"(38.8348218947649,-76.8777778595686)"
"14945","PP24010400000482","01/04/2024","AUTO, STOLEN",621,"J","J6","9700 BLOCK","POLING TER",38.75542572141,-76.97521860898,"(38.75542572140694,-76.97521860897541)"
"14946","PP24010400000493","01/04/2024","AUTO, STOLEN",420,"H","H4","4600 BLOCK","KENDRICK RD",38.85975623131,-76.92764653265,"(38.85975623130798,-76.92764653265476)"
"14947","PP24010400000494","01/04/2024","AUTO, STOLEN",314,"G","G4","7700 BLOCK","NORMANDY RD",38.92340439558,-76.87187236547,"(38.92340439558029,-76.8718723654747)"
"14948","PP24010400000495","01/04/2024","B & E, COMMERCIAL",858,"E","E2","900 BLOCK","LARGO CENTER DR",38.90109471977,-76.83775170147,"(38.90109471976757,-76.83775170147419)"
"14949","PP24010400000532","01/04/2024","THEFT FROM AUTO",835,"D","D1","6500 BLOCK","PRINCESS GARDEN PKWY",38.97819431126,-76.86695110798,"(38.97819431126118,-76.86695110797882)"
"14950","PP24010400000550","01/04/2024","THEFT FROM AUTO",408,"H","H1","1100 BLOCK","HYBRID AVE",38.87484806776,-76.92469377816,"(38.87484806776047,-76.92469377815723)"
"14951","PP24010400000601","01/04/2024","THEFT FROM AUTO",3130,"TRU","G7","600 BLOCK","STRETFORD WAY",38.89945431054,-76.86367027462,"(38.899454310536385,-76.86367027461529)"
"14952","PP24010400000633","01/04/2024","THEFT FROM AUTO",970,"TRU","B7","10100 BLOCK","BALTIMORE AVE NB",39.02150131762,-76.92502185702,"(39.02150131762028,-76.92502185702324)"
"14953","PP24010400000638","01/04/2024","THEFT FROM AUTO",828,"TRU","D5","5800 BLOCK","LUNDY DR",38.9709764719,-76.83709552884,"(38.97097647190094,-76.83709552884102)"
"14954","PP24010400000669","01/04/2024","THEFT",407,"G","G7","20 BLOCK","RITCHIE RD NB",38.88928373158,-76.86235794425,"(38.88928373157978,-76.8623579442501)"
"14955","PP24010400000750","01/04/2024","THEFT FROM AUTO",701,"E","E3","200 BLOCK","HARRY S TRUMAN DR SB",38.88633097708,-76.83742360771,"(38.88633097708225,-76.83742360770702)"
"14956","PP24010400000799","01/04/2024","AUTO, STOLEN",427,"H","H5","5200 BLOCK","BELGREEN ST",38.84368014336,-76.91714785993,"(38.84368014335632,-76.91714785993099)"
"14957","PP24010400000840","01/04/2024","AUTO, STOLEN",513,"TRU","K6","5500 BLOCK","WINSTON ST",38.81415264308,-76.96045486629,"(38.814152643084526,-76.96045486629009)"
"14958","PP24010400001015","01/04/2024","THEFT FROM AUTO",225,"TRU","B3","6300 BLOCK","58T PL",38.96408672631,-76.91616360843,"(38.96408672630787,-76.91616360843182)"
"14959","PP24010400001147","01/04/2024","THEFT FROM AUTO",840,"D","D6","8800 BLOCK","ANNAPOLIS RD EB",38.95850931108,-76.86432644725,"(38.95850931107998,-76.86432644724846)"
"14960","PP24010400001152","01/04/2024","THEFT FROM AUTO",940,"TRU","C1","10500 BLOCK","EWING RD",39.02871914208,-76.91386702657,"(39.02871914207935,-76.91386702656746)"
"14961","PP24010400001155","01/04/2024","THEFT FROM AUTO",407,"G","G7","9200 BLOCK","HAMPTON OVERLOOK",38.88764330745,-76.8472661078,"(38.88764330744743,-76.84726610779762)"
"14962","PP24010400001173","01/04/2024","ACCIDENT",313,"G","G4",NA,"NALLEY RD / WILLOW HILL DR",38.89551730454,-76.87679360807,"(38.89551730453968,-76.87679360806942)"
"14963","PP24010400001213","01/04/2024","ACCIDENT WITH IMPOUND",603,"J","J5","6300 BLOCK","OXON HILL RD NB",38.80299781263,-76.98965427279,"(38.802997812628746,-76.98965427279472)"
"14964","PP24010400001333","01/04/2024","THEFT FROM AUTO",441,"H","H2","5600 BLOCK","SILVER HILL RD SB",38.85581922531,-76.91091427207,"(38.85581922531128,-76.91091427206993)"
"14965","PP24010400001469","01/04/2024","ACCIDENT WITH IMPOUND",623,"F","F2","9100 BLOCK","PISCATAWAY RD SB",38.76494014263,-76.90304027498,"(38.76494014263153,-76.90304027497768)"
"14966","PP24010400001494","01/04/2024","THEFT FROM AUTO",278,"TRU","B12","6500 BLOCK","ANNAPOLIS RD EB",38.9407928139,-76.90369644761,"(38.94079281389713,-76.90369644761086)"
"14967","PP24010400001562","01/04/2024","ACCIDENT",315,"G","G4",NA,"LANDOVER RD EB / BRIGHTSEAT RD",38.91815505922,-76.86006136239,"(38.91815505921841,-76.86006136238575)"
"14968","PP24010400001570","01/04/2024","B & E, OTHER",116,"A","A3","7200 BLOCK","15T AVE",38.98016281426,-76.98637343943,"(38.98016281425953,-76.98637343943119)"
"14969","PP24010400001590","01/04/2024","ACCIDENT",306,"G","G6",NA,"SHERIFF RD / MLK HWY EB",38.90962488949,-76.89155736566,"(38.90962488949299,-76.8915573656559)"
"14970","PP24010400001594","01/04/2024","ASSAULT",904,"C","C5","13300 BLOCK","LAUREL BOWIE RD SB",39.0743227303,-76.84989078343,"(39.07432273030281,-76.84989078342915)"
"14971","PP24010400001674","01/04/2024","THEFT FROM AUTO",428,"TRU","K4","4400 BLOCK","RENA RD",38.8305568099,-76.8794182837,"(38.83055680990219,-76.87941828370094)"
"14972","PP24010400001742","01/04/2024","THEFT",424,"H","H6","3700 BLOCK","DONNELL DR",38.84236781299,-76.88532377779,"(38.84236781299114,-76.88532377779484)"
"14973","PP24010400001755","01/04/2024","ACCIDENT",317,"G","G5","2100 BLOCK","BRIGHTSEAT RD",38.92012356222,-76.85645245016,"(38.92012356221676,-76.85645245015621)"
"14974","PP24010400001791","01/04/2024","ACCIDENT WITH IMPOUND",923,"C","C2",NA,"BRIGGS CHANEY RD / DUNNINGTON RD",39.06152747571,-76.93059927225,"(39.06152747571468,-76.93059927225113)"
"14975","PP24010400001942","01/04/2024","ACCIDENT WITH IMPOUND",829,"D","D5",NA,"GLENN DALE BLVD EB / DAISY LN",38.97819431126,-76.80330294371,"(38.97819431126118,-76.80330294370651)"
"14976","PP24010400001954","01/04/2024","ACCIDENT WITH IMPOUND",158,"B","B7",NA,"BALTIMORE AVE SB / DELAWARE ST",39.00575330853,-76.92994311452,"(39.00575330853462,-76.92994311451912)"
"14977","PP24010400002044","01/04/2024","ACCIDENT",858,"E","E2",NA,"SAINT JOSEPHS DR / LANDOVER RD EB",38.91618655622,-76.84496952593,"(38.916186556220055,-76.84496952593327)"
"14978","PP24010400002160","01/04/2024","B & E, RESIDENTIAL",307,"G","G6","6900 BLOCK","HAWTHORNE ST",38.92438864708,-76.88499569893,"(38.92438864707947,-76.88499569892883)"
